Id,Song Name,Artist id,Artist,Album Name,Release Date,Popularity,0,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,Artist_followers,Genre
7iwJOi3hlMqZt6pj1sQOBj,Vista Al Mar,52iwsT98xCoGgiGntTiR7K,Quevedo,Vista Al Mar,2022-09-09,89,,0.803,https://api.spotify.com/v1/audio-analysis/7iwJOi3hlMqZt6pj1sQOBj,0.759,180673.0,0.561,7iwJOi3hlMqZt6pj1sQOBj,0.121,0.0,0.101,-5.643,0.0,0.131,104.915,4.0,https://api.spotify.com/v1/tracks/7iwJOi3hlMqZt6pj1sQOBj,audio_features,spotify:track:7iwJOi3hlMqZt6pj1sQOBj,0.491,748502,"['rap canario', 'trap latino']"
6qyS9qBy0mEk3qYaH8mPss,Murder In My Mind,2W6WP4pHQTFlbr2z9S4n54,Kordhell,Murder In My Mind,2022-01-21,89,,0.00547,https://api.spotify.com/v1/audio-analysis/6qyS9qBy0mEk3qYaH8mPss,0.712,145000.0,0.972,6qyS9qBy0mEk3qYaH8mPss,7.06e-05,10.0,0.128,-0.514,1.0,0.112,119.966,4.0,https://api.spotify.com/v1/tracks/6qyS9qBy0mEk3qYaH8mPss,audio_features,spotify:track:6qyS9qBy0mEk3qYaH8mPss,0.568,303987,['drift phonk']
0O6u0VJ46W86TxN9wgyqDj,I Like You (A Happier Song) (with Doja Cat),246dkjvS1zLTtiykXe5h60,Post Malone,Twelve Carat Toothache,2022-06-03,89,,0.121,https://api.spotify.com/v1/audio-analysis/0O6u0VJ46W86TxN9wgyqDj,0.733,192841.0,0.67,0O6u0VJ46W86TxN9wgyqDj,0.0,5.0,0.121,-6.009,1.0,0.0751,100.964,4.0,https://api.spotify.com/v1/tracks/0O6u0VJ46W86TxN9wgyqDj,audio_features,spotify:track:0O6u0VJ46W86TxN9wgyqDj,0.472,38849587,"['dfw rap', 'melodic rap', 'rap']"
4D7BCuvgdJlYvlX5WlN54t,"You're On Your Own, Kid",06HL4z0CvFAxyc27GXpf02,Taylor Swift,Midnights,2022-10-21,89,,0.401,https://api.spotify.com/v1/audio-analysis/4D7BCuvgdJlYvlX5WlN54t,0.696,194207.0,0.396,4D7BCuvgdJlYvlX5WlN54t,5.2e-06,2.0,0.125,-10.289,1.0,0.0656,120.041,4.0,https://api.spotify.com/v1/tracks/4D7BCuvgdJlYvlX5WlN54t,audio_features,spotify:track:4D7BCuvgdJlYvlX5WlN54t,0.38,62687649,['pop']
1RDvyOk4WtPCtoqciJwVn8,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],6HaGTQPmzraVmaVxvz6EUc,Jung Kook,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],2022-11-20,89,,0.158,https://api.spotify.com/v1/audio-analysis/1RDvyOk4WtPCtoqciJwVn8,0.71,201391.0,0.879,1RDvyOk4WtPCtoqciJwVn8,0.00142,0.0,0.439,-4.218,1.0,0.0422,114.993,4.0,https://api.spotify.com/v1/tracks/1RDvyOk4WtPCtoqciJwVn8,audio_features,spotify:track:1RDvyOk4WtPCtoqciJwVn8,0.341,5087045,['k-pop']
41oY4WCTj5kccfesTVFnvN,Tarot,4q3ewBCX7sLwd24euuV69X,Bad Bunny,Un Verano Sin Ti,2022-05-06,88,,0.0225,https://api.spotify.com/v1/audio-analysis/41oY4WCTj5kccfesTVFnvN,0.795,237895.0,0.684,41oY4WCTj5kccfesTVFnvN,0.0,11.0,0.658,-3.971,0.0,0.0419,114.011,4.0,https://api.spotify.com/v1/tracks/41oY4WCTj5kccfesTVFnvN,audio_features,spotify:track:41oY4WCTj5kccfesTVFnvN,0.419,59583011,"['reggaeton', 'trap latino']"
4C6Uex2ILwJi9sZXRdmqXp,Super Freaky Girl,0hCNtLu0JehylgoiP8L4Gh,Nicki Minaj,Super Freaky Girl,2022-08-12,88,,0.0645,https://api.spotify.com/v1/audio-analysis/4C6Uex2ILwJi9sZXRdmqXp,0.95,170977.0,0.891,4C6Uex2ILwJi9sZXRdmqXp,1.77e-05,2.0,0.309,-2.653,1.0,0.241,133.01,4.0,https://api.spotify.com/v1/tracks/4C6Uex2ILwJi9sZXRdmqXp,audio_features,spotify:track:4C6Uex2ILwJi9sZXRdmqXp,0.912,26613162,"['dance pop', 'hip pop', 'pop', 'queens hip hop', 'rap']"
78Sw5GDo6AlGwTwanjXbGh,Here With Me,5y8tKLUfMvliMe8IKamR32,d4vd,Here With Me,2022-09-22,88,,0.534,https://api.spotify.com/v1/audio-analysis/78Sw5GDo6AlGwTwanjXbGh,0.574,242485.0,0.469,78Sw5GDo6AlGwTwanjXbGh,9.21e-05,4.0,0.128,-8.209,1.0,0.0254,132.023,4.0,https://api.spotify.com/v1/tracks/78Sw5GDo6AlGwTwanjXbGh,audio_features,spotify:track:78Sw5GDo6AlGwTwanjXbGh,0.288,323930,['bedroom pop']
5jt25aFjW2kNoBqaEVaz5W,LA INOCENTE,0Q8NcsJwoCbZOHHW63su5S,Mora,MICRODOSIS,2022-04-01,88,,0.307,https://api.spotify.com/v1/audio-analysis/5jt25aFjW2kNoBqaEVaz5W,0.757,202174.0,0.789,5jt25aFjW2kNoBqaEVaz5W,0.0,5.0,0.0717,-3.46,0.0,0.0583,91.911,4.0,https://api.spotify.com/v1/tracks/5jt25aFjW2kNoBqaEVaz5W,audio_features,spotify:track:5jt25aFjW2kNoBqaEVaz5W,0.464,1044559,['trap latino']
4k6Uh1HXdhtusDW5y8Gbvy,Bad Habit,57vWImR43h4CaDao012Ofp,Steve Lacy,Gemini Rights,2022-07-15,88,,0.613,https://api.spotify.com/v1/audio-analysis/4k6Uh1HXdhtusDW5y8Gbvy,0.686,232067.0,0.494,4k6Uh1HXdhtusDW5y8Gbvy,5.8e-05,1.0,0.402,-7.093,1.0,0.0355,168.946,4.0,https://api.spotify.com/v1/tracks/4k6Uh1HXdhtusDW5y8Gbvy,audio_features,spotify:track:4k6Uh1HXdhtusDW5y8Gbvy,0.7,2526471,['afrofuturism']
1797zYiX4cKosMH836X9Gt,La Corriente,4q3ewBCX7sLwd24euuV69X,Bad Bunny,Un Verano Sin Ti,2022-05-06,88,,0.229,https://api.spotify.com/v1/audio-analysis/1797zYiX4cKosMH836X9Gt,0.663,198367.0,0.786,1797zYiX4cKosMH836X9Gt,0.0,11.0,0.219,-3.51,0.0,0.195,196.12,4.0,https://api.spotify.com/v1/tracks/1797zYiX4cKosMH836X9Gt,audio_features,spotify:track:1797zYiX4cKosMH836X9Gt,0.579,59583011,"['reggaeton', 'trap latino']"
59nOXPmaKlBfGMDeOVGrIK,WAIT FOR U (feat. Drake & Tems),1RyvyyTE3xzB2ZywiAwp0i,Future,I NEVER LIKED YOU,2022-04-29,88,,0.314,https://api.spotify.com/v1/audio-analysis/59nOXPmaKlBfGMDeOVGrIK,0.463,189893.0,0.642,59nOXPmaKlBfGMDeOVGrIK,0.0,1.0,0.0686,-4.474,1.0,0.34,83.389,4.0,https://api.spotify.com/v1/tracks/59nOXPmaKlBfGMDeOVGrIK,audio_features,spotify:track:59nOXPmaKlBfGMDeOVGrIK,0.339,12495624,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']"
4fsQ0K37TOXa3hEQfjEic1,ANTIFRAGILE,4SpbR6yFEvexJuaBpgAU5p,LE SSERAFIM,ANTIFRAGILE,2022-10-17,88,,0.0821,https://api.spotify.com/v1/audio-analysis/4fsQ0K37TOXa3hEQfjEic1,0.882,184444.0,0.797,4fsQ0K37TOXa3hEQfjEic1,0.0,10.0,0.113,-3.299,0.0,0.0819,105.025,4.0,https://api.spotify.com/v1/tracks/4fsQ0K37TOXa3hEQfjEic1,audio_features,spotify:track:4fsQ0K37TOXa3hEQfjEic1,0.824,939735,[]
2rurDawMfoKP4uHyb2kJBt,Te Felicito,0EmeFodog0BfCgMzAIvKQp,Shakira,Te Felicito,2022-04-21,88,,0.234,https://api.spotify.com/v1/audio-analysis/2rurDawMfoKP4uHyb2kJBt,0.695,172235.0,0.636,2rurDawMfoKP4uHyb2kJBt,0.0,5.0,0.081,-4.654,1.0,0.317,174.14,4.0,https://api.spotify.com/v1/tracks/2rurDawMfoKP4uHyb2kJBt,audio_features,spotify:track:2rurDawMfoKP4uHyb2kJBt,0.575,25631514,"['colombian pop', 'dance pop', 'latin pop']"
3khEEPRyBeOUabbmOPJzAG,KICK BACK,1snhtMLeb2DYoMOcVbb8iB,Kenshi Yonezu,KICK BACK,2022-10-12,88,,0.00207,https://api.spotify.com/v1/audio-analysis/3khEEPRyBeOUabbmOPJzAG,0.577,193495.0,0.941,3khEEPRyBeOUabbmOPJzAG,3.36e-06,1.0,0.0891,-5.17,1.0,0.105,101.921,4.0,https://api.spotify.com/v1/tracks/3khEEPRyBeOUabbmOPJzAG,audio_features,spotify:track:3khEEPRyBeOUabbmOPJzAG,0.292,4334712,"['anime', 'j-pop']"
0HqZX76SFLDz2aW8aiqi7G,Bones,53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,Bones,2022-03-11,88,,0.0206,https://api.spotify.com/v1/audio-analysis/0HqZX76SFLDz2aW8aiqi7G,0.773,165265.0,0.742,0HqZX76SFLDz2aW8aiqi7G,0.0,5.0,0.0754,-3.678,0.0,0.046,114.071,4.0,https://api.spotify.com/v1/tracks/0HqZX76SFLDz2aW8aiqi7G,audio_features,spotify:track:0HqZX76SFLDz2aW8aiqi7G,0.571,43537945,"['modern rock', 'rock']"
1ga4PztXOIw1yBbdUt2X8v,GATÚBELA,790FomKkXshlbRYZFtlgla,KAROL G,GATÚBELA,2022-08-26,88,,0.263,https://api.spotify.com/v1/audio-analysis/1ga4PztXOIw1yBbdUt2X8v,0.627,209160.0,0.858,1ga4PztXOIw1yBbdUt2X8v,0.0,11.0,0.21,-2.824,0.0,0.386,92.523,4.0,https://api.spotify.com/v1/tracks/1ga4PztXOIw1yBbdUt2X8v,audio_features,spotify:track:1ga4PztXOIw1yBbdUt2X8v,0.342,30127108,"['reggaeton', 'reggaeton colombiano']"
02Zkkf2zMkwRGQjZ7T4p8f,Anti-Hero,06HL4z0CvFAxyc27GXpf02,Taylor Swift,Midnights (3am Edition),2022-10-22,88,,0.133,https://api.spotify.com/v1/audio-analysis/02Zkkf2zMkwRGQjZ7T4p8f,0.638,200690.0,0.634,02Zkkf2zMkwRGQjZ7T4p8f,1.23e-06,4.0,0.152,-6.582,1.0,0.0457,96.953,4.0,https://api.spotify.com/v1/tracks/02Zkkf2zMkwRGQjZ7T4p8f,audio_features,spotify:track:02Zkkf2zMkwRGQjZ7T4p8f,0.519,62687649,['pop']
3WMj8moIAXJhHsyLaqIIHI,Something in the Orange,40ZNYROS4zLfyyBSs2PGe2,Zach Bryan,Something in the Orange,2022-04-22,88,,0.555,https://api.spotify.com/v1/audio-analysis/3WMj8moIAXJhHsyLaqIIHI,0.369,228013.0,0.192,3WMj8moIAXJhHsyLaqIIHI,8.35e-06,4.0,0.0954,-12.151,0.0,0.04,175.212,3.0,https://api.spotify.com/v1/tracks/3WMj8moIAXJhHsyLaqIIHI,audio_features,spotify:track:3WMj8moIAXJhHsyLaqIIHI,0.148,825584,['oklahoma country']
3qoftcUZaUOncvIYjFSPdE,Bejeweled,06HL4z0CvFAxyc27GXpf02,Taylor Swift,Midnights,2022-10-21,88,,0.0618,https://api.spotify.com/v1/audio-analysis/3qoftcUZaUOncvIYjFSPdE,0.696,194166.0,0.559,3qoftcUZaUOncvIYjFSPdE,5.58e-05,7.0,0.0887,-9.19,1.0,0.0693,163.999,4.0,https://api.spotify.com/v1/tracks/3qoftcUZaUOncvIYjFSPdE,audio_features,spotify:track:3qoftcUZaUOncvIYjFSPdE,0.433,62687649,['pop']
7GeTsDIc5ykNB6lORO6Cee,Circo Loco,3TVXtAsR1Inumwj472S9r4,Drake,Her Loss,2022-11-04,88,,0.0102,https://api.spotify.com/v1/audio-analysis/7GeTsDIc5ykNB6lORO6Cee,0.734,236795.0,0.605,7GeTsDIc5ykNB6lORO6Cee,0.0,1.0,0.317,-8.476,1.0,0.0699,103.976,4.0,https://api.spotify.com/v1/tracks/7GeTsDIc5ykNB6lORO6Cee,audio_features,spotify:track:7GeTsDIc5ykNB6lORO6Cee,0.252,69088297,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']"
5odlY52u43F5BjByhxg7wg,golden hour,164Uj4eKjl6zTBKfJLFKKK,JVKE,this is what ____ feels like (Vol. 1-4),2022-09-23,88,,0.653,https://api.spotify.com/v1/audio-analysis/5odlY52u43F5BjByhxg7wg,0.515,209260.0,0.593,5odlY52u43F5BjByhxg7wg,0.162,4.0,0.25,-4.801,1.0,0.0322,94.467,3.0,https://api.spotify.com/v1/tracks/5odlY52u43F5BjByhxg7wg,audio_features,spotify:track:5odlY52u43F5BjByhxg7wg,0.153,937574,"['modern indie pop', 'pop']"
4tYFy8ALRjIZvnvSLw5lxN,Party,4q3ewBCX7sLwd24euuV69X,Bad Bunny,Un Verano Sin Ti,2022-05-06,88,,0.0151,https://api.spotify.com/v1/audio-analysis/4tYFy8ALRjIZvnvSLw5lxN,0.829,227629.0,0.799,4tYFy8ALRjIZvnvSLw5lxN,0.000543,9.0,0.242,-5.389,1.0,0.0897,97.013,4.0,https://api.spotify.com/v1/tracks/4tYFy8ALRjIZvnvSLw5lxN,audio_features,spotify:track:4tYFy8ALRjIZvnvSLw5lxN,0.471,59583011,"['reggaeton', 'trap latino']"
7KokYm8cMIXCsGVmUvKtqf,Karma,06HL4z0CvFAxyc27GXpf02,Taylor Swift,Midnights,2022-10-21,88,,0.0734,https://api.spotify.com/v1/audio-analysis/7KokYm8cMIXCsGVmUvKtqf,0.642,204852.0,0.62,7KokYm8cMIXCsGVmUvKtqf,0.0,8.0,0.483,-7.091,1.0,0.0666,90.02,4.0,https://api.spotify.com/v1/tracks/7KokYm8cMIXCsGVmUvKtqf,audio_features,spotify:track:7KokYm8cMIXCsGVmUvKtqf,0.0969,62687649,['pop']
1Ame8XTX6QHY0l0ahqUhgv,THE LONELIEST,0lAWpj5szCSwM4rUMHYmrr,Måneskin,THE LONELIEST,2022-10-07,87,,0.00151,https://api.spotify.com/v1/audio-analysis/1Ame8XTX6QHY0l0ahqUhgv,0.519,247067.0,0.595,1Ame8XTX6QHY0l0ahqUhgv,0.0,2.0,0.0762,-5.001,1.0,0.0283,129.786,4.0,https://api.spotify.com/v1/tracks/1Ame8XTX6QHY0l0ahqUhgv,audio_features,spotify:track:1Ame8XTX6QHY0l0ahqUhgv,0.237,6478481,"['indie rock italiano', 'italian pop']"
27ZZdyTSQWI7Cug2d2PkqV,BILLIE EILISH.,2qAwMsiIjTzlmfAkXKvhVA,Armani White,BILLIE EILISH.,2022-05-19,87,,0.115,https://api.spotify.com/v1/audio-analysis/27ZZdyTSQWI7Cug2d2PkqV,0.9,99283.0,0.509,27ZZdyTSQWI7Cug2d2PkqV,1.67e-06,1.0,0.0937,-6.647,1.0,0.257,100.007,4.0,https://api.spotify.com/v1/tracks/27ZZdyTSQWI7Cug2d2PkqV,audio_features,spotify:track:27ZZdyTSQWI7Cug2d2PkqV,0.765,191888,['indie hip hop']
39JofJHEtg8I4fSyo7Imft,B.O.T.A. (Baddest Of Them All) - Edit,4XC335ouK6pXyq4QiIb8bP,Eliza Rose,B.O.T.A. (Baddest Of Them All),2022-08-12,87,,0.164,https://api.spotify.com/v1/audio-analysis/39JofJHEtg8I4fSyo7Imft,0.736,226627.0,0.906,39JofJHEtg8I4fSyo7Imft,0.585,0.0,0.106,-7.589,1.0,0.048,137.001,4.0,https://api.spotify.com/v1/tracks/39JofJHEtg8I4fSyo7Imft,audio_features,spotify:track:39JofJHEtg8I4fSyo7Imft,0.698,23528,['house']
3fjN3y5x4hN53rykAN2LHQ,cómo dormiste?,2IMZYfNi21MGqxopj9fWx8,Rels B,cómo dormiste?,2022-08-04,87,,0.238,https://api.spotify.com/v1/audio-analysis/3fjN3y5x4hN53rykAN2LHQ,0.627,112572.0,0.429,3fjN3y5x4hN53rykAN2LHQ,0.0,1.0,0.122,-8.255,1.0,0.234,126.426,5.0,https://api.spotify.com/v1/tracks/3fjN3y5x4hN53rykAN2LHQ,audio_features,spotify:track:3fjN3y5x4hN53rykAN2LHQ,0.565,4281740,"['r&b en espanol', 'spanish hip hop', 'trap latino', 'urbano espanol']"
5hnGrTBaEsdukpDF6aZg8a,How Do I Say Goodbye,3QSQFmccmX81fWCUSPTS7y,Dean Lewis,How Do I Say Goodbye,2022-08-31,87,,0.214,https://api.spotify.com/v1/audio-analysis/5hnGrTBaEsdukpDF6aZg8a,0.4,163603.0,0.641,5hnGrTBaEsdukpDF6aZg8a,0.0,8.0,0.0656,-6.303,1.0,0.0674,81.552,4.0,https://api.spotify.com/v1/tracks/5hnGrTBaEsdukpDF6aZg8a,audio_features,spotify:track:5hnGrTBaEsdukpDF6aZg8a,0.393,2299566,"['australian pop', 'pop']"
2ZL7WZcjuYKi1KUDtp4kCC,Spin Bout U,3TVXtAsR1Inumwj472S9r4,Drake,Her Loss,2022-11-04,87,,0.01,https://api.spotify.com/v1/audio-analysis/2ZL7WZcjuYKi1KUDtp4kCC,0.773,214589.0,0.701,2ZL7WZcjuYKi1KUDtp4kCC,0.0,7.0,0.163,-6.386,1.0,0.0512,129.963,4.0,https://api.spotify.com/v1/tracks/2ZL7WZcjuYKi1KUDtp4kCC,audio_features,spotify:track:2ZL7WZcjuYKi1KUDtp4kCC,0.203,69088297,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']"
0kTMK4gNFfLXaTb62w1UaJ,BABY OTAKU,41vcoPejPG3vv8emJ2R5Ox,Pablito Pesadilla,BABY OTAKU,2022-08-18,87,,0.0492,https://api.spotify.com/v1/audio-analysis/0kTMK4gNFfLXaTb62w1UaJ,0.835,176471.0,0.747,0kTMK4gNFfLXaTb62w1UaJ,0.0,9.0,0.055,-4.65,1.0,0.083,102.003,4.0,https://api.spotify.com/v1/tracks/0kTMK4gNFfLXaTb62w1UaJ,audio_features,spotify:track:0kTMK4gNFfLXaTb62w1UaJ,0.432,68985,['trap latino']
7l2nxyx7IkBX5orhkALg0V,Privileged Rappers,3TVXtAsR1Inumwj472S9r4,Drake,Her Loss,2022-11-04,87,,0.00274,https://api.spotify.com/v1/audio-analysis/7l2nxyx7IkBX5orhkALg0V,0.934,160821.0,0.614,7l2nxyx7IkBX5orhkALg0V,0.0,5.0,0.123,-7.384,1.0,0.198,144.045,4.0,https://api.spotify.com/v1/tracks/7l2nxyx7IkBX5orhkALg0V,audio_features,spotify:track:7l2nxyx7IkBX5orhkALg0V,0.616,69088297,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']"
7gVWKBcfIW93YxNBi3ApIE,"You're On Your Own, Kid",06HL4z0CvFAxyc27GXpf02,Taylor Swift,Midnights (3am Edition),2022-10-22,87,,0.416,https://api.spotify.com/v1/audio-analysis/7gVWKBcfIW93YxNBi3ApIE,0.694,194207.0,0.38,7gVWKBcfIW93YxNBi3ApIE,8.47e-06,2.0,0.126,-10.307,1.0,0.0614,120.044,4.0,https://api.spotify.com/v1/tracks/7gVWKBcfIW93YxNBi3ApIE,audio_features,spotify:track:7gVWKBcfIW93YxNBi3ApIE,0.376,62687649,['pop']
199E1RRrVmVTQqBXih5qRC,Maroon,06HL4z0CvFAxyc27GXpf02,Taylor Swift,Midnights (3am Edition),2022-10-22,87,,0.0593,https://api.spotify.com/v1/audio-analysis/199E1RRrVmVTQqBXih5qRC,0.658,218271.0,0.378,199E1RRrVmVTQqBXih5qRC,0.0,7.0,0.0976,-8.3,1.0,0.0379,108.034,4.0,https://api.spotify.com/v1/tracks/199E1RRrVmVTQqBXih5qRC,audio_features,spotify:track:199E1RRrVmVTQqBXih5qRC,0.0382,62687649,['pop']
6Nl7KyvjkFncGsjB49SxLl,Midnight Rain,06HL4z0CvFAxyc27GXpf02,Taylor Swift,Midnights (3am Edition),2022-10-22,87,,0.71,https://api.spotify.com/v1/audio-analysis/6Nl7KyvjkFncGsjB49SxLl,0.636,174783.0,0.377,6Nl7KyvjkFncGsjB49SxLl,6.51e-05,0.0,0.115,-11.721,1.0,0.0708,139.966,4.0,https://api.spotify.com/v1/tracks/6Nl7KyvjkFncGsjB49SxLl,audio_features,spotify:track:6Nl7KyvjkFncGsjB49SxLl,0.23,62687649,['pop']
3UMrglJeju5yWyYIW6o99b,The Great War,06HL4z0CvFAxyc27GXpf02,Taylor Swift,Midnights (3am Edition),2022-10-22,87,,0.219,https://api.spotify.com/v1/audio-analysis/3UMrglJeju5yWyYIW6o99b,0.573,240356.0,0.741,3UMrglJeju5yWyYIW6o99b,2.23e-05,5.0,0.0842,-8.987,1.0,0.0353,96.016,4.0,https://api.spotify.com/v1/tracks/3UMrglJeju5yWyYIW6o99b,audio_features,spotify:track:3UMrglJeju5yWyYIW6o99b,0.554,62687649,['pop']
2TktkzfozZifbQhXjT6I33,Evergreen (You Didn’t Deserve Me At All),5FxD8fkQZ6KcsSYupDVoSO,Omar Apollo,Ivory,2022-04-08,87,,0.598,https://api.spotify.com/v1/audio-analysis/2TktkzfozZifbQhXjT6I33,0.697,216680.0,0.336,2TktkzfozZifbQhXjT6I33,0.00528,9.0,0.107,-10.395,1.0,0.0424,82.029,3.0,https://api.spotify.com/v1/tracks/2TktkzfozZifbQhXjT6I33,audio_features,spotify:track:2TktkzfozZifbQhXjT6I33,0.31,659674,"['bedroom pop', 'bedroom soul', 'pop']"
1xwAWUI6Dj0WGC3KiUPN0O,Vigilante Shit,06HL4z0CvFAxyc27GXpf02,Taylor Swift,Midnights,2022-10-21,87,,0.173,https://api.spotify.com/v1/audio-analysis/1xwAWUI6Dj0WGC3KiUPN0O,0.798,164801.0,0.277,1xwAWUI6Dj0WGC3KiUPN0O,5.25e-05,4.0,0.121,-11.096,0.0,0.39,79.846,4.0,https://api.spotify.com/v1/tracks/1xwAWUI6Dj0WGC3KiUPN0O,audio_features,spotify:track:1xwAWUI6Dj0WGC3KiUPN0O,0.163,62687649,['pop']
4zN21mbAuaD0WqtmaTZZeP,Ferrari,43BxCL6t4c73BQnIJtry5v,James Hype,Ferrari,2022-04-01,87,,0.0127,https://api.spotify.com/v1/audio-analysis/4zN21mbAuaD0WqtmaTZZeP,0.847,186662.0,0.69,4zN21mbAuaD0WqtmaTZZeP,6e-05,1.0,0.0526,-7.877,0.0,0.0493,125.004,4.0,https://api.spotify.com/v1/tracks/4zN21mbAuaD0WqtmaTZZeP,audio_features,spotify:track:4zN21mbAuaD0WqtmaTZZeP,0.692,196331,"['deep groove house', 'edm', 'house', 'pop dance', 'uk dance']"
0mBP9X2gPCuapvpZ7TGDk3,Left and Right (Feat. Jung Kook of BTS),6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,Left and Right (Feat. Jung Kook of BTS),2022-06-24,87,,0.619,https://api.spotify.com/v1/audio-analysis/0mBP9X2gPCuapvpZ7TGDk3,0.881,154487.0,0.592,0mBP9X2gPCuapvpZ7TGDk3,1.32e-05,2.0,0.0901,-4.898,1.0,0.0324,101.058,4.0,https://api.spotify.com/v1/tracks/0mBP9X2gPCuapvpZ7TGDk3,audio_features,spotify:track:0mBP9X2gPCuapvpZ7TGDk3,0.719,18386191,"['dance pop', 'pop', 'viral pop']"
0aV5uARAknQgYhBaK944FP,"Would've, Could've, Should've",06HL4z0CvFAxyc27GXpf02,Taylor Swift,Midnights (3am Edition),2022-10-22,87,,0.43,https://api.spotify.com/v1/audio-analysis/0aV5uARAknQgYhBaK944FP,0.483,260362.0,0.84,0aV5uARAknQgYhBaK944FP,0.000575,7.0,0.146,-6.508,1.0,0.119,157.979,4.0,https://api.spotify.com/v1/tracks/0aV5uARAknQgYhBaK944FP,audio_features,spotify:track:0aV5uARAknQgYhBaK944FP,0.55,62687649,['pop']
0hquQWY3xvYqN4qtiquniF,Vegas (From the Original Motion Picture Soundtrack ELVIS),5cj0lLjcoR7YOSnhnX0Po5,Doja Cat,Vegas (From the Original Motion Picture Soundtrack ELVIS),2022-05-06,87,,0.0777,https://api.spotify.com/v1/audio-analysis/0hquQWY3xvYqN4qtiquniF,0.801,182907.0,0.601,0hquQWY3xvYqN4qtiquniF,3.23e-05,8.0,0.145,-7.574,0.0,0.255,159.969,4.0,https://api.spotify.com/v1/tracks/0hquQWY3xvYqN4qtiquniF,audio_features,spotify:track:0hquQWY3xvYqN4qtiquniF,0.74,23058904,"['dance pop', 'pop']"
5uSFGgIfHMT3osrAd9n9ym,Forget Me,4GNC7GD6oZMSxPGyXy4MNB,Lewis Capaldi,Forget Me,2022-09-09,87,,0.296,https://api.spotify.com/v1/audio-analysis/5uSFGgIfHMT3osrAd9n9ym,0.669,203472.0,0.742,5uSFGgIfHMT3osrAd9n9ym,0.0,1.0,0.355,-3.518,0.0,0.0441,101.982,4.0,https://api.spotify.com/v1/tracks/5uSFGgIfHMT3osrAd9n9ym,audio_features,spotify:track:5uSFGgIfHMT3osrAd9n9ym,0.716,10120269,"['pop', 'uk pop']"
4g2c7NoTWAOSYDy44l9nub,Lavender Haze,06HL4z0CvFAxyc27GXpf02,Taylor Swift,Midnights (3am Edition),2022-10-22,87,,0.204,https://api.spotify.com/v1/audio-analysis/4g2c7NoTWAOSYDy44l9nub,0.735,202396.0,0.444,4g2c7NoTWAOSYDy44l9nub,0.0012,10.0,0.17,-10.519,1.0,0.0684,97.038,4.0,https://api.spotify.com/v1/tracks/4g2c7NoTWAOSYDy44l9nub,audio_features,spotify:track:4g2c7NoTWAOSYDy44l9nub,0.0984,62687649,['pop']
1dm6z1fWB0cErMszU25dy2,Después de la Playa,4q3ewBCX7sLwd24euuV69X,Bad Bunny,Un Verano Sin Ti,2022-05-06,86,,0.356,https://api.spotify.com/v1/audio-analysis/1dm6z1fWB0cErMszU25dy2,0.564,230400.0,0.903,1dm6z1fWB0cErMszU25dy2,0.0,5.0,0.175,-3.221,1.0,0.307,78.293,4.0,https://api.spotify.com/v1/tracks/1dm6z1fWB0cErMszU25dy2,audio_features,spotify:track:1dm6z1fWB0cErMszU25dy2,0.607,59583011,"['reggaeton', 'trap latino']"
72yP0DUlWPyH8P7IoxskwN,Hold Me Closer,3PhoLpVuITZKcymswpck5b,Elton John,Hold Me Closer,2022-08-26,86,,0.0746,https://api.spotify.com/v1/audio-analysis/72yP0DUlWPyH8P7IoxskwN,0.667,202246.0,0.75,72yP0DUlWPyH8P7IoxskwN,0.000198,0.0,0.197,-4.602,1.0,0.0906,126.041,4.0,https://api.spotify.com/v1/tracks/72yP0DUlWPyH8P7IoxskwN,audio_features,spotify:track:72yP0DUlWPyH8P7IoxskwN,0.486,10444558,"['glam rock', 'mellow gold', 'piano rock']"
3kUq4sBcmxhnOtNysZ9yrp,Feliz Cumpleaños Ferxxo,2LRoIwlKmHjgvigdNGBHNo,Feid,Feliz Cumpleaños Ferxxo,2022-08-19,86,,0.102,https://api.spotify.com/v1/audio-analysis/3kUq4sBcmxhnOtNysZ9yrp,0.87,156400.0,0.55,3kUq4sBcmxhnOtNysZ9yrp,0.0,5.0,0.293,-5.537,1.0,0.0722,95.019,4.0,https://api.spotify.com/v1/tracks/3kUq4sBcmxhnOtNysZ9yrp,audio_features,spotify:track:3kUq4sBcmxhnOtNysZ9yrp,0.566,2702750,"['colombian pop', 'pop reggaeton', 'reggaeton colombiano', 'trap latino']"
